feature_id,bunderbosbeek_1,bunderbosbeek_2,bunderbosbeek_3,bunderbosbeek_4,bunderbosbeek_5,bunderbosbeek_6,bunderbosbeek_7,bunderbosbeek_8,bunderbosbeek_9,bunderbosbeek_10,bunderbosbeek_11,bunderbosbeek_12,bunderbosbeek_13,bunderbosbeek_14,bunderbosbeek_15,oude beek goede tak_1,oude beek goede tak_2,oude beek goede tak_3,oude beek goede tak_4,oude beek goede tak_5,oude beek goede tak_6,oude beek goede tak_7,oude beek goede tak_8,oude beek goede tak_9,oude beek goede tak_10,oude beek goede tak_11,oude beek goede tak_12,oude beek goede tak_13,oude beek goede tak_14,seelbeek_1,seelbeek_2,seelbeek_3,seelbeek_4,seelbeek_5,seelbeek_6,seelbeek_7,seelbeek_8,seelbeek_9,seelbeek_10,seelbeek_11,seelbeek_12,seelbeek_13,seelbeek_14,seelbeek_15,seelbeek_16,strabekervloedgraaf_1,strabekervloedgraaf_2,strabekervloedgraaf_3,strabekervloedgraaf_4,strabekervloedgraaf_5,strabekervloedgraaf_6,strabekervloedgraaf_7,strabekervloedgraaf_8,strabekervloedgraaf_9,strabekervloedgraaf_10,strabekervloedgraaf_11,strabekervloedgraaf_12,strabekervloedgraaf_13,strabekervloedgraaf_14,strabekervloedgraaf_15
random1025,0.657003269,0.422823144,0.107888816,0.370888042,0.621052028,0.16178118,0.320446544,0.541044034,0.392054989,0.462691218,0.463918181,0.475052021,0.201063036,0.500869139,0.864221264,0.851086436,0.946099773,0.685436131,0.557852066,0.064777609,0.046477376,0.208302365,0.325254792,0.921667845,0.423753405,0.362427066,0.408525524,0.288040392,0.654424955,0.115318993,0.344256336,0.092384724,0.203074753,0.411677282,0.21799503,0.434400349,0.451737909,0.368808752,0.236507734,0.026128913,0.806122519,0.059660654,0.503184911,0.495943666,0.136194274,0.162215511,0.549293695,0.344920137,0.804032082,0.053185561,0.674222723,0.108421813,0.715440544,0.470193197,0.601560884,0.367155091,0.002035502,0.897954451,0.659604102,0.967058458
random1026,89.0,8.0,76.0,25.0,20.0,51.0,60.0,49.0,38.0,80.0,99.0,42.0,33.0,5.0,30.0,68.0,91.0,45.0,14.0,35.0,70.0,1.0,37.0,20.0,0.0,75.0,74.0,6.0,6.0,53.0,67.0,71.0,36.0,31.0,12.0,9.0,12.0,98.0,53.0,23.0,84.0,85.0,72.0,3.0,23.0,57.0,32.0,2.0,62.0,64.0,7.0,66.0,14.0,11.0,63.0,99.0,25.0,42.0,43.0,11.0
random1027,1.0,7.0,0.0,9.0,3.0,6.0,5.0,1.0,3.0,8.0,1.0,6.0,3.0,9.0,5.0,6.0,6.0,2.0,3.0,9.0,0.0,4.0,9.0,10.0,2.0,2.0,7.0,0.0,1.0,10.0,0.0,4.0,6.0,8.0,2.0,0.0,10.0,2.0,1.0,4.0,6.0,0.0,1.0,10.0,3.0,10.0,4.0,1.0,10.0,5.0,0.0,4.0,7.0,5.0,4.0,7.0,9.0,7.0,9.0,3.0
random1028,0.965206302,0.343981719,0.450613609,0.561577114,0.455385557,0.744492524,0.208404902,0.087649605,0.977942792,0.097562566,0.89869402,0.899897169,0.139494948,0.009228295,0.231536092,0.928659499,0.639056737,0.884104751,0.722265631,0.795168305,0.855589245,0.50600241,0.280926165,0.678096634,0.269779801,0.888076486,0.428596379,0.87669038,0.274681977,0.973729963,0.931964051,0.98970261,0.975384354,0.559036175,0.594673058,0.669510746,0.054531585,0.034529193,0.78864963,0.958052551,0.673687047,0.299368044,0.418685549,0.696502272,0.784881021,0.585204493,0.37372439,0.571833732,0.537249924,0.75330862,0.128460173,0.509985982,0.772614162,0.957172521,0.653584475,0.434507237,0.585367683,0.379239795,0.313238723,0.608016445
random1029,0.823978493,0.717973864,0.926879616,0.706345411,0.326515012,0.665993272,0.510677432,0.590736114,0.542472485,0.960508207,0.253527896,0.145319474,0.844170057,0.645542601,0.837451522,0.326064199,0.323910867,0.002377125,0.999542074,0.696135168,0.815435588,0.041996632,0.276491328,0.951752293,0.55172647,0.999083685,0.702972784,0.407142797,0.5497696,0.684273429,0.76830689,0.239074397,0.078098273,0.437223089,0.524513631,0.481670816,0.868099025,0.737297343,0.203087293,0.86984005,0.291810077,0.226233636,0.124513333,0.573461271,0.048988433,0.392162472,0.104514479,0.272521861,0.562214354,0.695577803,0.307133041,0.614576198,0.660371977,0.60915846,0.792245783,0.289002397,0.433399185,0.001522957,0.863385266,0.498088826
random103,7.0,2.0,3.0,10.0,2.0,4.0,0.0,7.0,6.0,10.0,5.0,10.0,3.0,7.0,5.0,4.0,6.0,1.0,1.0,6.0,6.0,9.0,3.0,10.0,5.0,9.0,4.0,1.0,4.0,2.0,2.0,4.0,8.0,1.0,3.0,8.0,7.0,1.0,0.0,1.0,8.0,6.0,7.0,8.0,3.0,2.0,6.0,9.0,1.0,9.0,8.0,3.0,3.0,9.0,4.0,1.0,4.0,1.0,6.0,7.0
random1030,69.0,94.0,48.0,14.0,56.0,87.0,78.0,41.0,48.0,49.0,18.0,5.0,79.0,39.0,76.0,47.0,66.0,8.0,60.0,52.0,7.0,78.0,74.0,55.0,42.0,10.0,99.0,44.0,3.0,33.0,75.0,90.0,92.0,4.0,40.0,48.0,73.0,62.0,56.0,29.0,8.0,18.0,98.0,53.0,17.0,85.0,9.0,94.0,3.0,65.0,16.0,54.0,81.0,79.0,9.0,89.0,82.0,71.0,23.0,87.0
random1031,10.0,5.0,8.0,9.0,8.0,10.0,9.0,3.0,7.0,1.0,2.0,4.0,0.0,6.0,1.0,0.0,3.0,4.0,0.0,7.0,9.0,4.0,1.0,1.0,6.0,10.0,0.0,3.0,5.0,7.0,0.0,3.0,2.0,10.0,5.0,7.0,10.0,10.0,9.0,0.0,5.0,9.0,5.0,0.0,4.0,9.0,10.0,6.0,6.0,2.0,2.0,3.0,6.0,3.0,10.0,2.0,6.0,10.0,3.0,3.0
random1032,0.70663808,0.217614809,0.115765739,0.6812393,0.643381196,0.09003933,0.596384947,0.536161444,0.437546266,0.608593066,0.309117094,0.511771076,0.566085894,0.719258196,0.054627957,0.156900685,0.730803185,0.425209691,0.656809703,0.961973844,0.512123134,0.230476257,0.705504359,0.04698077,0.947341253,0.634978569,0.426918885,0.641022565,0.402934308,0.119011894,0.174300009,0.551490035,0.662015902,0.078303307,0.147436224,0.47932174,0.923972929,0.075716157,0.379622924,0.793632825,0.257601743,0.531488253,0.355204111,0.041816737,0.39043564,0.645316268,0.872346454,0.970713872,0.062098818,0.821293494,0.492617777,0.350789172,0.572329444,0.81675046,0.040582085,0.203164724,0.097258627,0.825703935,0.675428138,0.329626228
random1033,0.533291668,0.084612439,0.833670773,0.02874545,0.122132106,0.481482012,0.883760582,0.381439971,0.414311579,0.457430177,0.153933945,0.077425054,0.696479664,0.712351997,0.771219802,0.770816733,0.939547453,0.902328033,0.217763369,0.802447163,0.014361025,0.660796046,0.257114313,0.301684047,0.369278993,0.791612054,0.441697355,0.742743158,0.110381101,0.430335352,0.031593992,0.483177306,0.794901694,0.004754793,0.565060874,0.117456572,0.393816436,0.209261683,0.324154929,0.084919399,0.208985181,0.424672733,0.30667376,0.589004198,0.649252428,0.129292685,0.950794087,0.106784539,0.646029111,0.195957607,0.633400908,0.62022084,0.861118139,0.633245471,0.413345637,0.153407271,0.518530766,0.861063468,0.155137205,0.818127131
random1034,29.0,88.0,33.0,41.0,94.0,86.0,9.0,28.0,58.0,94.0,85.0,40.0,81.0,16.0,59.0,61.0,44.0,7.0,26.0,25.0,69.0,50.0,32.0,63.0,64.0,88.0,59.0,50.0,68.0,97.0,95.0,71.0,30.0,23.0,0.0,5.0,7.0,94.0,5.0,70.0,66.0,40.0,24.0,14.0,93.0,96.0,92.0,3.0,1.0,79.0,92.0,26.0,11.0,50.0,88.0,97.0,14.0,53.0,92.0,65.0
random1035,1.0,10.0,5.0,9.0,6.0,0.0,7.0,0.0,4.0,7.0,6.0,0.0,0.0,7.0,6.0,3.0,2.0,7.0,9.0,10.0,5.0,1.0,1.0,6.0,0.0,2.0,5.0,8.0,10.0,9.0,9.0,6.0,8.0,6.0,3.0,7.0,2.0,9.0,10.0,9.0,5.0,1.0,7.0,2.0,5.0,0.0,1.0,2.0,4.0,5.0,7.0,9.0,6.0,7.0,1.0,8.0,2.0,2.0,7.0,3.0
random1036,0.270279574,0.57204104,0.686721204,0.13270672,0.160779535,0.432355321,0.79949082,0.554593815,0.895085341,0.356122966,0.790061124,0.345870522,0.227961102,0.13103824,0.133252046,0.939795097,0.873494045,0.739780187,0.034442134,0.944951754,0.843777144,0.217524323,0.306176539,0.567998342,0.024632326,0.492312949,0.003497272,0.890561388,0.814953494,0.97100309,0.061019208,0.324589991,0.219455139,0.212799833,0.51195692,0.602700366,0.706184505,0.797027848,0.941293694,0.837629294,0.217332457,0.708758926,0.594379519,0.188971476,0.693772222,0.559462349,0.029483334,0.599349351,0.355520866,0.244906726,0.710392492,0.518469156,0.44582151,0.297251916,0.412544304,0.322997159,0.622031348,0.31812892,0.464893438,0.156240004
random1037,0.421130037,0.928815918,0.041066813,0.618232199,0.148969581,0.254701693,0.238430212,0.983735873,0.658676002,0.414639467,0.883815787,0.043821776,0.50855667,0.161930706,0.528714929,0.575048702,0.409023571,0.90302877,0.824960814,0.610440621,0.160939226,0.763705662,0.798610583,0.941049945,0.156910648,0.123486042,0.209452258,0.403097787,0.049760863,0.625814395,0.038177868,0.978791764,0.055620189,0.604156066,0.877482197,0.169093638,0.134457708,0.153553568,0.398573885,0.635610837,0.328759744,0.061397303,0.99042756,0.703659319,0.988567686,0.868679225,0.704910589,0.959849036,0.15494762,0.888145929,0.237559251,0.827595007,0.25687747,0.954456619,0.96046117,0.578507865,0.984770851,0.868548323,0.508874076,0.185466589
random1038,51.0,32.0,32.0,31.0,33.0,25.0,16.0,63.0,86.0,15.0,97.0,24.0,75.0,24.0,77.0,94.0,95.0,85.0,65.0,89.0,37.0,76.0,0.0,80.0,65.0,47.0,45.0,5.0,37.0,2.0,39.0,93.0,60.0,89.0,25.0,8.0,34.0,45.0,47.0,9.0,78.0,11.0,39.0,65.0,47.0,59.0,35.0,59.0,87.0,34.0,33.0,6.0,8.0,46.0,71.0,47.0,87.0,65.0,67.0,79.0
random1039,9.0,1.0,10.0,9.0,6.0,2.0,3.0,3.0,8.0,5.0,5.0,7.0,4.0,8.0,0.0,0.0,0.0,4.0,9.0,1.0,6.0,4.0,4.0,3.0,8.0,7.0,10.0,10.0,6.0,3.0,6.0,5.0,4.0,2.0,8.0,7.0,7.0,2.0,5.0,0.0,10.0,0.0,3.0,6.0,1.0,10.0,0.0,8.0,6.0,2.0,10.0,0.0,10.0,3.0,10.0,6.0,9.0,9.0,2.0,2.0
random104,0.829231853,0.982780131,0.645642444,0.638543045,0.270095911,0.905211307,0.600215766,0.722683857,0.457697396,0.133247007,0.110728242,0.730959363,0.4636771,0.854327536,0.926557427,0.24772877,0.21820342,0.478861434,0.359898281,0.733750375,0.124453431,0.960077551,0.056104603,0.990551541,0.472412403,0.302839787,0.278163647,0.97136971,0.830137537,0.855389371,0.701334237,0.731154693,0.180405924,0.664841334,0.974776441,0.930396117,0.648022912,0.181342792,0.085002235,0.983245439,0.389773761,0.663905495,0.200400745,0.569795179,0.262705122,0.377510881,0.307201917,0.432875923,0.389335801,0.022526499,0.553194135,0.008451299,0.081403968,0.399940426,0.793539756,0.112894173,0.094072824,0.220540675,0.884824642,0.30467109
random1040,0.942639917,0.106445195,0.420408812,0.192589736,0.645634244,0.008979399,0.590573544,0.557265709,0.227793836,0.976640332,0.444667399,0.191566134,0.012920128,0.546317535,0.705811976,0.024469014,0.534114753,0.556575635,0.169077316,0.825469126,0.647512518,0.576592583,0.639525806,0.526020135,0.339584823,0.167663068,0.436948142,0.047505446,0.590839241,0.564981745,0.585555632,0.737560852,0.519583617,0.382856807,0.381366528,0.266653163,0.815955339,0.149965678,0.060095106,0.081787426,0.349794768,0.539248777,0.866617482,0.602545184,0.169056502,0.84161271,0.174542657,0.611749743,0.549321152,0.186892406,0.435305502,0.10318225,0.711908757,0.746944347,0.226567528,0.211657806,0.464624614,0.178408702,0.968859382,0.997264937
random1041,0.875143551,0.403534746,0.413886641,0.299879038,0.325203763,0.542078103,0.890638532,0.306257522,0.688737577,0.369301517,0.265539945,0.265759079,0.065669735,0.067066608,0.517653597,0.032721903,0.707847786,0.19736944,0.804684713,0.234964808,0.072152154,0.674775513,0.721233496,0.928726568,0.873976998,0.60695995,0.350444567,0.820047228,0.089614975,0.441266321,0.541093982,0.767773801,0.88511717,0.920493265,0.553114065,0.682964069,0.469004044,0.670560369,0.548367897,0.217182134,0.502111576,0.125195892,0.950306591,0.134943516,0.248725976,0.714236208,0.858751633,0.306132749,0.86784252,0.895246063,0.776586179,0.469785159,0.17658846,0.380409077,0.664311995,0.685920361,0.495890861,0.510266261,0.455533974,0.26996043
random1042,2.0,98.0,66.0,95.0,22.0,89.0,91.0,6.0,0.0,71.0,76.0,5.0,18.0,83.0,68.0,90.0,44.0,8.0,65.0,5.0,53.0,47.0,89.0,38.0,32.0,26.0,77.0,38.0,19.0,86.0,2.0,98.0,12.0,3.0,82.0,67.0,17.0,30.0,43.0,31.0,68.0,60.0,41.0,34.0,79.0,65.0,96.0,17.0,96.0,85.0,39.0,10.0,53.0,70.0,7.0,80.0,74.0,10.0,70.0,38.0
random1043,2.0,0.0,10.0,4.0,8.0,4.0,4.0,10.0,5.0,4.0,4.0,8.0,7.0,1.0,2.0,9.0,3.0,2.0,7.0,9.0,1.0,0.0,0.0,8.0,6.0,4.0,0.0,5.0,7.0,2.0,6.0,9.0,4.0,8.0,2.0,9.0,3.0,6.0,7.0,0.0,0.0,9.0,8.0,10.0,5.0,1.0,2.0,3.0,1.0,8.0,6.0,2.0,7.0,6.0,4.0,4.0,10.0,8.0,6.0,2.0
random1044,0.225126077,0.594386032,0.32078329,0.722724363,0.435673146,0.95030548,0.716199164,0.626984028,0.568638186,0.24700748,0.876192839,0.838448633,0.051845532,0.161444762,0.598934239,0.655605679,0.504240769,0.066129465,0.612569209,0.007799445,0.495578964,0.099813693,0.933100378,0.429492445,0.669933377,0.381326694,0.755375197,0.387683916,0.439130556,0.66665565,0.806894477,0.711936764,0.975459248,0.192464698,0.240590148,0.973610412,0.841524936,0.2840517,0.95350905,0.794571559,0.033227329,0.519579214,0.981655698,0.546289449,0.079914035,0.200321882,0.45446936,0.656929653,0.171127853,0.947159988,0.225214679,0.905657773,0.443828893,0.789838674,0.1095737,0.371358541,0.77933582,0.746691367,0.520304612,0.206804401
random1045,0.750608142,0.900696299,0.555005727,0.009061411,0.88552533,0.21412768,0.504085397,0.877994172,0.87788498,0.044881987,0.12145895,0.213973037,0.881782127,0.811340164,0.740350025,0.342510507,0.849157388,0.263795259,0.938395041,0.072530068,0.477853498,0.19094756,0.805547327,0.973065844,0.323987925,0.360729369,0.691516086,0.690342134,0.134464926,0.444656805,0.494754082,0.394218799,0.833553134,0.659587522,0.144396005,0.544301805,0.127197544,0.795844807,0.546127769,0.21601819,0.319348926,0.374635748,0.890482033,0.341332725,0.546269985,0.082557673,0.010946782,0.801966722,0.699955037,0.681785763,0.549410596,0.437418806,0.192975386,0.360315167,0.940064233,0.018575643,0.334123107,0.694121867,0.780525217,0.069185734
random1046,69.0,12.0,5.0,59.0,27.0,17.0,24.0,85.0,0.0,61.0,90.0,0.0,55.0,41.0,8.0,97.0,51.0,21.0,91.0,10.0,31.0,94.0,12.0,22.0,48.0,8.0,75.0,82.0,16.0,86.0,66.0,48.0,36.0,29.0,33.0,85.0,54.0,14.0,20.0,63.0,90.0,6.0,15.0,68.0,80.0,32.0,86.0,72.0,42.0,71.0,12.0,84.0,93.0,44.0,61.0,30.0,29.0,65.0,39.0,21.0
random1047,6.0,6.0,7.0,9.0,4.0,2.0,1.0,7.0,6.0,2.0,5.0,2.0,8.0,1.0,9.0,1.0,10.0,7.0,8.0,8.0,3.0,0.0,5.0,0.0,2.0,1.0,3.0,7.0,2.0,5.0,1.0,8.0,1.0,7.0,1.0,1.0,9.0,9.0,3.0,6.0,5.0,1.0,2.0,5.0,6.0,6.0,2.0,0.0,3.0,4.0,4.0,3.0,7.0,10.0,1.0,7.0,5.0,8.0,8.0,4.0
random1048,0.6809466,0.841741019,0.785225547,0.792718749,0.115374973,0.256653993,0.321688466,0.779720208,0.822963413,0.766002337,0.123635846,0.31652897,0.715987778,0.729556534,0.625369189,0.264419403,0.760323693,0.971946171,0.401359569,0.860396257,0.855777372,0.482660966,0.362352034,0.029617027,0.61804586,0.236277077,0.183291107,0.686011917,0.843195968,0.75711829,0.816929806,0.337392682,0.297099212,0.056009179,0.244930557,0.010781789,0.174169247,0.213442045,0.706227117,0.257336558,0.449939313,0.024180939,0.414112304,0.436468462,0.147955383,0.256876161,0.389501572,0.656851783,0.437249255,0.834488171,0.675540106,0.371061071,0.020927554,0.699518251,0.460548874,0.466844892,0.559923264,0.501929404,0.866648127,0.740012831
random1049,0.296354496,0.776569453,0.772268413,0.635001466,0.299701594,0.59790485,0.4032592,0.419485476,0.087624031,0.292370926,0.29278379,0.660725989,0.698497796,0.568589006,0.056069114,0.40039546,0.548129909,0.16226901,0.939997016,0.082126279,0.686133035,0.206527575,0.457382736,0.048590624,0.054197841,0.446070582,0.874856266,0.841666602,0.250407449,0.412000235,0.20268077,0.61153469,0.408587383,0.27867778,0.133142858,0.636191783,0.471307491,0.585064725,0.141157534,0.242109102,0.877778815,0.38835954,0.491579028,0.601089878,0.55561975,0.440139547,0.843655803,0.239627132,0.144097717,0.389812077,0.265367756,0.787263427,0.839148247,0.635136861,0.006699125,0.18561701,0.903771334,0.622594074,0.75422009,0.979738994
random105,0.646316592,0.973882234,0.89754628,0.468591221,0.804364357,0.331935218,0.782173395,0.167725676,0.254603702,0.529009417,0.744504856,0.076277277,0.797487439,0.688963787,0.723735801,0.835104114,0.448944559,0.711271825,0.300735569,0.480106972,0.984879427,0.998674925,0.955961498,0.228661063,0.487418336,0.563512008,0.575474695,0.138845082,0.340698145,0.734835597,0.670214558,0.829529672,0.002365507,0.559033956,0.772560636,0.668854575,0.985508143,0.410098031,0.322559681,0.206780364,0.139884299,0.489176888,0.630930884,0.963640607,0.145170254,0.823802886,0.636539862,0.753518123,0.31668795,0.760187164,0.696629369,0.728506609,0.816356159,0.045105411,0.798785751,0.421039953,0.431786938,0.548246657,0.416667692,0.310824176
random1050,57.0,0.0,3.0,11.0,66.0,40.0,46.0,70.0,46.0,60.0,18.0,30.0,32.0,15.0,79.0,77.0,79.0,82.0,53.0,14.0,80.0,25.0,58.0,73.0,78.0,93.0,66.0,88.0,45.0,11.0,52.0,87.0,52.0,45.0,36.0,64.0,78.0,75.0,11.0,55.0,18.0,76.0,20.0,10.0,6.0,34.0,62.0,15.0,42.0,60.0,57.0,12.0,67.0,41.0,61.0,17.0,66.0,8.0,3.0,82.0
random1051,9.0,0.0,10.0,1.0,2.0,7.0,4.0,1.0,7.0,8.0,4.0,6.0,8.0,7.0,5.0,5.0,6.0,4.0,7.0,4.0,0.0,7.0,10.0,3.0,8.0,6.0,3.0,0.0,4.0,5.0,0.0,2.0,5.0,3.0,6.0,5.0,3.0,10.0,3.0,4.0,1.0,5.0,10.0,4.0,0.0,4.0,5.0,5.0,6.0,5.0,9.0,3.0,6.0,0.0,6.0,7.0,5.0,5.0,9.0,9.0
random1052,0.867974448,0.866753283,0.124762145,0.124524794,0.943927935,0.821405613,0.456641278,0.166724502,0.589321453,0.728654847,0.390450727,0.244236887,0.819702359,0.698904286,0.775681354,0.532847946,0.07300051,0.610203143,0.218736737,0.205947038,0.454148262,0.130093325,0.60874946,0.927821062,0.207282034,0.036145834,0.483137346,0.935019531,0.69685666,0.592475336,0.293943479,0.899264283,0.323498096,0.519330913,0.762346031,0.448192271,0.048311599,0.842579825,0.798105801,0.299284795,0.306139648,0.806196379,0.814174308,0.78275729,0.974099107,0.643242019,0.872598504,0.722265217,0.374023592,0.212567621,0.690737292,0.4062801,0.525818039,0.934358851,0.473774253,0.369102637,0.836485151,0.945537777,0.614314724,0.11178712
random1053,0.457455305,0.187925318,0.724961484,0.196553444,0.565649441,0.294211714,0.417117606,0.346679739,0.591373907,0.773499285,0.03421667,0.7632257,0.952587776,0.940019539,0.059729613,0.196625367,0.045317934,0.810852182,0.465856788,0.925521623,0.720773382,0.917058285,0.863340266,0.429687646,0.494013016,0.119091927,0.407277609,0.934498059,0.118801555,0.898071895,0.351344684,0.918934158,0.868328098,0.247011774,0.385539835,0.554458806,0.225722206,0.525064434,0.895941448,0.159180387,0.211980285,0.466685691,0.031056473,0.081248574,0.119469972,0.921698917,0.468575195,0.379432465,0.164399378,0.427982703,0.360271482,0.443363731,0.501702341,0.032178949,0.649738779,0.589045881,0.279078981,0.333010297,0.161568542,0.642679549
random1054,94.0,98.0,84.0,94.0,19.0,64.0,16.0,61.0,91.0,94.0,83.0,16.0,68.0,5.0,75.0,85.0,3.0,93.0,47.0,88.0,67.0,97.0,30.0,64.0,68.0,28.0,96.0,91.0,12.0,23.0,1.0,14.0,83.0,96.0,89.0,96.0,41.0,88.0,23.0,35.0,30.0,8.0,35.0,10.0,93.0,10.0,0.0,59.0,30.0,42.0,82.0,22.0,66.0,34.0,82.0,99.0,91.0,86.0,99.0,67.0
random1055,2.0,7.0,1.0,3.0,6.0,10.0,1.0,3.0,10.0,8.0,7.0,7.0,4.0,1.0,7.0,4.0,4.0,0.0,6.0,2.0,1.0,6.0,5.0,3.0,7.0,4.0,1.0,3.0,2.0,5.0,9.0,1.0,1.0,6.0,7.0,10.0,7.0,3.0,2.0,6.0,1.0,3.0,6.0,0.0,6.0,1.0,2.0,4.0,3.0,7.0,2.0,4.0,5.0,1.0,0.0,10.0,5.0,7.0,7.0,2.0
random1056,0.776389896,0.893773675,0.739703879,0.235026948,0.756385935,0.011134472,0.261669352,0.299994696,0.561786745,0.454832621,0.982500834,0.927893877,0.111970982,0.784056797,0.255891762,0.009446085,0.98454783,0.982219436,0.477131056,0.819209388,0.431507132,0.536609964,0.962557918,0.792688385,0.474638963,0.91150801,0.762988202,0.660544924,0.465277878,0.886720171,0.505061807,0.714019252,0.75132906,0.76342626,0.954908746,0.544899218,0.502396986,0.939734021,0.191492856,0.304366985,0.247056149,0.86062502,0.82018564,0.903754443,0.259753906,0.077635214,0.635990273,0.195532247,0.365119421,0.39319357,0.676658068,0.499171597,0.127555563,0.365405938,0.510590797,0.604679408,0.728842514,0.775630214,0.986454773,0.186992896
random1057,0.086196263,0.551209538,0.49097211,0.605198798,0.177068664,0.300247871,0.484238279,0.969455893,0.431639938,0.895934406,0.207923748,0.317984963,0.526594463,0.851201116,0.944522129,0.593223576,0.895044575,0.387713323,0.303454288,0.836418616,0.371422861,0.446858826,0.653517364,0.432507044,0.529854489,0.999352631,0.239869748,0.275124578,0.856405012,0.347728469,0.749200167,0.928878497,0.095557974,0.161207795,0.20584735,0.761365017,0.246743707,0.995481003,0.76688664,0.833979824,0.829502499,0.605121534,0.722730796,0.877766256,0.988903426,0.66203318,0.505730678,0.584062045,0.491941837,0.601941527,0.851823297,0.733619629,0.987355968,0.927510969,0.45681342,0.759920731,0.563078548,0.562645642,0.887518526,0.078462196
random1058,93.0,63.0,100.0,64.0,29.0,46.0,93.0,3.0,1.0,98.0,46.0,27.0,82.0,36.0,25.0,30.0,61.0,86.0,67.0,75.0,48.0,73.0,85.0,82.0,75.0,47.0,100.0,71.0,65.0,73.0,55.0,49.0,61.0,73.0,30.0,4.0,61.0,70.0,69.0,46.0,54.0,28.0,67.0,9.0,32.0,100.0,1.0,17.0,14.0,37.0,89.0,40.0,85.0,27.0,76.0,75.0,97.0,56.0,1.0,51.0
random1059,8.0,2.0,0.0,10.0,4.0,5.0,9.0,4.0,8.0,5.0,2.0,0.0,3.0,10.0,4.0,2.0,5.0,2.0,6.0,2.0,4.0,1.0,6.0,3.0,4.0,9.0,6.0,1.0,3.0,8.0,9.0,10.0,9.0,10.0,4.0,4.0,10.0,6.0,1.0,6.0,0.0,7.0,5.0,6.0,3.0,10.0,1.0,5.0,8.0,0.0,3.0,0.0,8.0,7.0,9.0,5.0,1.0,6.0,1.0,6.0
random106,31.0,12.0,36.0,86.0,15.0,6.0,96.0,47.0,32.0,20.0,30.0,96.0,23.0,50.0,68.0,82.0,86.0,17.0,49.0,9.0,16.0,51.0,67.0,80.0,20.0,3.0,16.0,14.0,52.0,89.0,28.0,29.0,49.0,25.0,90.0,10.0,61.0,25.0,62.0,25.0,55.0,5.0,91.0,78.0,24.0,67.0,37.0,32.0,1.0,26.0,40.0,82.0,37.0,13.0,65.0,94.0,10.0,71.0,69.0,42.0
random1060,0.856176419,0.647621631,0.673387541,0.762212769,0.126207365,0.899363822,0.315103385,0.670646502,0.198068338,0.000176508,0.122299012,0.072650209,0.296464772,0.143236906,0.813138791,0.73893093,0.009981241,0.520823012,0.274823292,0.739169967,0.952882843,0.45906944,0.87262846,0.263633383,0.108244099,0.035706924,0.073343415,0.27205788,0.386955778,0.971647583,0.515705535,0.176524091,0.485603308,0.181340104,0.952761977,0.089250462,0.17081488,0.526767029,0.621273188,0.354414523,0.696289733,0.835790197,0.10010882,0.49745924,0.727153818,0.106259341,0.251888437,0.509121502,0.061883154,0.739457396,0.098408519,0.759534418,0.510147443,0.94362099,0.610647138,0.407164859,0.703328344,0.267279068,0.873136408,0.286262263
random1061,0.257086687,0.000155699,0.55715199,0.337665628,0.167690896,0.014265887,0.912386852,0.505142306,0.875728765,0.404544354,0.856136805,0.112949103,0.154257731,0.295603716,0.100497099,0.772951809,0.694868925,0.490592466,0.813708619,0.363796236,0.70079749,0.757478,0.071883634,0.819722772,0.817793119,0.123398274,0.977640306,0.885706667,0.066779088,0.047956362,0.296820823,0.590462219,0.55113174,0.600063118,0.653405376,0.140931452,0.382067621,0.85392159,0.443075466,0.810201282,0.777328624,0.539282515,0.939064696,0.682330964,0.639872939,0.477077591,0.239623116,0.88254034,0.530694294,0.570163919,0.896668055,0.159744191,0.729051267,0.34037496,0.877782847,0.622204657,0.762816859,0.079163576,0.511924721,0.472013099
random1062,73.0,53.0,16.0,27.0,83.0,20.0,80.0,59.0,1.0,89.0,91.0,89.0,61.0,63.0,10.0,40.0,54.0,20.0,58.0,0.0,60.0,26.0,89.0,56.0,94.0,63.0,26.0,13.0,57.0,72.0,43.0,85.0,0.0,35.0,24.0,48.0,99.0,43.0,17.0,61.0,74.0,95.0,6.0,83.0,95.0,4.0,13.0,92.0,22.0,36.0,95.0,17.0,82.0,45.0,28.0,81.0,56.0,5.0,56.0,32.0
random1063,1.0,6.0,6.0,3.0,8.0,1.0,5.0,8.0,2.0,8.0,6.0,4.0,3.0,10.0,7.0,2.0,8.0,10.0,4.0,0.0,5.0,5.0,7.0,4.0,2.0,10.0,6.0,2.0,10.0,9.0,0.0,6.0,4.0,4.0,7.0,8.0,3.0,1.0,6.0,6.0,3.0,6.0,0.0,0.0,1.0,7.0,5.0,3.0,4.0,2.0,9.0,8.0,5.0,6.0,8.0,8.0,10.0,6.0,1.0,1.0
