feature_id,bunderbosbeek_1,bunderbosbeek_2,bunderbosbeek_3,bunderbosbeek_4,bunderbosbeek_5,bunderbosbeek_6,bunderbosbeek_7,bunderbosbeek_8,bunderbosbeek_9,bunderbosbeek_10,bunderbosbeek_11,bunderbosbeek_12,bunderbosbeek_13,bunderbosbeek_14,bunderbosbeek_15,oude beek goede tak_1,oude beek goede tak_2,oude beek goede tak_3,oude beek goede tak_4,oude beek goede tak_5,oude beek goede tak_6,oude beek goede tak_7,oude beek goede tak_8,oude beek goede tak_9,oude beek goede tak_10,oude beek goede tak_11,oude beek goede tak_12,oude beek goede tak_13,oude beek goede tak_14,seelbeek_1,seelbeek_2,seelbeek_3,seelbeek_4,seelbeek_5,seelbeek_6,seelbeek_7,seelbeek_8,seelbeek_9,seelbeek_10,seelbeek_11,seelbeek_12,seelbeek_13,seelbeek_14,seelbeek_15,seelbeek_16,strabekervloedgraaf_1,strabekervloedgraaf_2,strabekervloedgraaf_3,strabekervloedgraaf_4,strabekervloedgraaf_5,strabekervloedgraaf_6,strabekervloedgraaf_7,strabekervloedgraaf_8,strabekervloedgraaf_9,strabekervloedgraaf_10,strabekervloedgraaf_11,strabekervloedgraaf_12,strabekervloedgraaf_13,strabekervloedgraaf_14,strabekervloedgraaf_15
random126,62.0,61.0,19.0,50.0,20.0,18.0,38.0,91.0,54.0,63.0,51.0,59.0,6.0,10.0,73.0,51.0,51.0,17.0,100.0,67.0,5.0,73.0,40.0,25.0,26.0,29.0,61.0,58.0,48.0,75.0,85.0,78.0,42.0,22.0,13.0,35.0,19.0,24.0,48.0,24.0,3.0,56.0,20.0,59.0,55.0,57.0,42.0,9.0,74.0,100.0,0.0,40.0,84.0,11.0,90.0,26.0,37.0,61.0,96.0,89.0
random127,9.0,8.0,5.0,10.0,8.0,4.0,8.0,3.0,8.0,1.0,8.0,4.0,6.0,10.0,3.0,5.0,1.0,4.0,5.0,4.0,7.0,0.0,7.0,2.0,2.0,2.0,2.0,0.0,10.0,10.0,0.0,0.0,2.0,10.0,7.0,3.0,6.0,5.0,9.0,3.0,5.0,8.0,4.0,5.0,10.0,7.0,5.0,10.0,5.0,2.0,5.0,4.0,7.0,3.0,3.0,10.0,2.0,6.0,7.0,8.0
random128,0.443541976,0.138072862,0.160249278,0.563904549,0.544570292,0.957252857,0.870545346,0.352905532,0.458040006,0.412917255,0.019689737,0.305824907,0.685758663,0.436126127,0.237010636,0.563913365,0.418576224,0.615149199,0.594124976,0.703369986,0.946203441,0.820324126,0.706229478,0.337596373,0.12120692,0.073626137,0.195445307,0.77275616,0.436585485,0.867551191,0.791889534,0.264240902,0.116150421,0.728109945,0.348355645,0.310691743,0.561136728,0.034461518,0.843807626,0.784302104,0.572307673,0.72173015,0.428790932,0.645736323,0.926794446,0.289706575,0.875249268,0.92015775,0.389216144,0.068846096,0.57827752,0.953002292,0.846529299,0.63144988,0.493792135,0.101698347,0.982420708,0.868161138,0.912550988,0.098451492
random129,0.916561245,0.863099636,0.995905605,0.791063703,0.325442313,0.175615165,0.941454786,0.396173342,0.565161187,0.182221993,0.207818419,0.410481639,0.636257264,0.008082013,0.461164027,0.570530794,0.286870299,0.754943282,0.53976049,0.058449438,0.346761377,0.726925527,0.222056608,0.592170303,0.115648751,0.312314373,0.475467578,0.454008101,0.526352832,0.746705688,0.607081504,0.550649504,0.948725957,0.702756715,0.804322423,0.15408809,0.728626146,0.458815692,0.750458367,0.727722504,0.283423567,0.460609661,0.123097097,0.266999419,0.596456826,0.492296104,0.793499519,0.915165088,0.70451652,0.608016917,0.664200993,0.632168523,0.855102829,0.085598996,0.668112424,0.070157768,0.197827389,0.308226058,0.864816107,0.269685639
random13,0.357903781,0.227894846,0.791030766,0.553635977,0.123205992,0.354361854,0.261769489,0.094179937,0.863489314,0.212707888,0.46926442,0.913326944,0.725187798,0.416847612,0.027324625,0.154825192,0.517410988,0.269571801,0.780304728,0.312650938,0.825139636,0.146774291,0.421702493,0.020222409,0.484327144,0.820834439,0.921538664,0.684423295,0.541778232,0.469971828,0.860992387,0.444272197,0.785359917,0.599837148,0.34336948,0.297835371,0.383043231,0.99073149,0.708072104,0.34695269,0.785181901,0.290382123,0.253632338,0.512829007,0.284829203,0.122313743,0.465730776,0.087295154,0.649011652,0.47471872,0.126767078,0.500089533,0.327106103,0.599381978,0.662018501,0.739372371,0.82066713,0.459587658,0.090867313,0.802545064
random130,22.0,44.0,59.0,16.0,95.0,86.0,17.0,1.0,14.0,18.0,58.0,76.0,62.0,77.0,84.0,58.0,65.0,45.0,69.0,54.0,95.0,34.0,90.0,4.0,100.0,96.0,56.0,14.0,33.0,76.0,100.0,86.0,22.0,74.0,75.0,34.0,20.0,27.0,27.0,34.0,35.0,45.0,16.0,4.0,2.0,19.0,9.0,44.0,97.0,22.0,69.0,16.0,8.0,89.0,30.0,52.0,44.0,68.0,23.0,70.0
random131,4.0,3.0,0.0,0.0,9.0,2.0,6.0,6.0,1.0,7.0,1.0,8.0,10.0,8.0,10.0,9.0,7.0,6.0,7.0,1.0,3.0,3.0,9.0,7.0,6.0,5.0,7.0,3.0,6.0,2.0,8.0,5.0,6.0,1.0,3.0,9.0,1.0,10.0,5.0,0.0,0.0,3.0,7.0,10.0,2.0,3.0,4.0,5.0,9.0,0.0,6.0,0.0,2.0,0.0,9.0,7.0,3.0,2.0,8.0,5.0
random132,0.436715584,0.042184668,0.314470509,0.025688036,0.384819666,0.453544841,0.768355423,0.450636218,0.225686381,0.811232174,0.051686543,0.171308646,0.560437859,0.202848595,0.807788073,0.952452763,0.399828369,0.983390603,0.294790605,0.859102695,0.025790859,0.35570293,0.954800287,0.930653952,0.795749699,0.943935294,0.869035471,0.706339201,0.112930956,0.850102081,0.47008065,0.321349007,0.895332539,0.350494404,0.406171543,0.687248244,0.207020728,0.758540125,0.272919336,0.473529284,0.695215771,0.403958425,0.772528957,0.715528798,0.246168168,0.503168924,0.717471008,0.843795524,0.362505707,0.028482685,0.201309331,0.743892239,0.703507541,0.310218007,0.966912102,0.628544208,0.381038501,0.74430744,0.956433495,0.224413594
random133,0.823449236,0.204700532,0.454613617,0.409920423,0.898671697,0.594212631,0.882309299,0.544463239,0.864759336,0.577551565,0.772827055,0.853536605,0.157671519,0.853163368,0.788652907,0.681092286,0.735268625,0.620301738,0.762018461,0.722872407,0.4491308,0.989459313,0.205023766,0.342339024,0.246370499,0.91375289,0.865533551,0.193951576,0.916858951,0.963249941,0.215720709,0.657701763,0.161292978,0.674012974,0.824391346,0.84280869,0.215292239,0.675874981,0.985888143,0.942376945,0.837647653,0.37235,0.186078717,0.252491909,0.26359908,0.766768761,0.134041094,0.474742839,0.68604679,0.257758651,0.101987792,0.59106293,0.478648447,0.477833086,0.756664123,0.489245385,0.802360859,0.98252755,0.027945344,0.792926817
random134,55.0,38.0,5.0,41.0,22.0,76.0,81.0,9.0,81.0,57.0,81.0,34.0,58.0,17.0,94.0,55.0,19.0,77.0,26.0,65.0,39.0,36.0,17.0,25.0,0.0,34.0,86.0,47.0,25.0,51.0,38.0,91.0,68.0,70.0,66.0,52.0,28.0,47.0,1.0,51.0,32.0,67.0,27.0,91.0,27.0,73.0,68.0,80.0,28.0,5.0,32.0,32.0,69.0,0.0,32.0,9.0,50.0,0.0,56.0,63.0
random135,8.0,5.0,2.0,3.0,3.0,0.0,9.0,10.0,10.0,5.0,2.0,7.0,3.0,2.0,4.0,8.0,9.0,6.0,1.0,7.0,7.0,3.0,1.0,4.0,0.0,2.0,10.0,2.0,7.0,7.0,3.0,2.0,3.0,3.0,10.0,1.0,4.0,10.0,5.0,5.0,7.0,7.0,9.0,0.0,10.0,2.0,6.0,10.0,1.0,7.0,7.0,4.0,2.0,7.0,4.0,9.0,4.0,0.0,9.0,6.0
random136,0.287631482,0.477596525,0.91175527,0.885372158,0.525874777,0.852719965,0.531478577,0.842203472,0.541052246,0.140553344,0.769125808,0.122180337,0.050358731,0.186292097,0.049464291,0.554517786,0.356807132,0.575039661,0.133718277,0.15677895,0.949576787,0.273311785,0.887866359,0.517175785,0.652694101,0.605918756,0.448125741,0.11602099,0.908635633,0.270616073,0.368987962,0.809417292,0.360392545,0.975041648,0.557012688,0.177059424,0.98309785,0.402250622,0.702669367,0.151182146,0.756871108,0.666279634,0.048626162,0.903889547,0.505663372,0.141500029,0.95844304,0.673684824,0.836650191,0.801733613,0.698876511,0.042738768,0.084270636,0.061065736,0.355753885,0.462367379,0.787826258,0.688806672,0.865922759,0.397934777
random137,0.8142595,0.646507677,0.733622104,0.371748871,0.142067654,0.195430623,0.89435627,0.292456759,0.154965052,0.809424185,0.153432229,0.873666855,0.994079861,0.714577557,0.132189668,0.400899605,0.665164065,0.147831584,0.98020804,0.384236445,0.391270575,0.898206409,0.617925686,0.482289353,0.68616577,0.695144294,0.487768803,0.502302022,0.721511495,0.836191574,0.783750826,0.684808305,0.187242081,0.098501598,0.416880113,0.317195264,0.617438337,0.57621021,0.157204129,0.960859887,0.533077706,0.764537405,0.776074028,0.937742959,0.22541258,0.160102336,0.756594714,0.910555557,0.048518611,0.617816945,0.453672629,0.658175375,0.710765649,0.754114678,0.734360621,0.698421678,0.146573565,0.166164709,0.503694382,0.742359841
random138,18.0,3.0,94.0,4.0,45.0,25.0,10.0,87.0,10.0,19.0,9.0,9.0,73.0,25.0,85.0,8.0,83.0,15.0,81.0,0.0,7.0,15.0,1.0,99.0,62.0,39.0,67.0,35.0,61.0,78.0,42.0,12.0,87.0,71.0,16.0,28.0,32.0,79.0,50.0,22.0,60.0,32.0,69.0,29.0,86.0,93.0,92.0,30.0,15.0,14.0,82.0,96.0,57.0,54.0,83.0,63.0,53.0,20.0,33.0,37.0
random139,4.0,2.0,1.0,10.0,8.0,8.0,7.0,0.0,1.0,10.0,0.0,10.0,6.0,2.0,0.0,5.0,3.0,4.0,7.0,0.0,1.0,4.0,4.0,2.0,4.0,1.0,3.0,10.0,9.0,5.0,7.0,2.0,8.0,9.0,9.0,5.0,1.0,1.0,6.0,7.0,6.0,1.0,0.0,8.0,4.0,10.0,0.0,7.0,10.0,3.0,2.0,4.0,5.0,6.0,4.0,0.0,6.0,8.0,7.0,5.0
random14,66.0,6.0,37.0,14.0,32.0,57.0,76.0,78.0,46.0,46.0,40.0,64.0,26.0,64.0,72.0,99.0,50.0,2.0,71.0,68.0,71.0,96.0,92.0,66.0,48.0,35.0,4.0,57.0,29.0,16.0,89.0,80.0,23.0,97.0,28.0,17.0,1.0,21.0,69.0,68.0,37.0,89.0,71.0,5.0,85.0,76.0,16.0,90.0,25.0,97.0,12.0,27.0,2.0,35.0,13.0,63.0,23.0,82.0,77.0,74.0
random140,0.756347397,0.31581287,0.775100219,0.373849663,0.40649498,0.110421174,0.998342183,0.658170183,0.08638227,0.240730928,0.381468232,0.098973084,0.005119594,0.625506035,0.73877655,0.521931243,0.970781014,0.061408701,0.287301618,0.640465077,0.469517903,0.382030957,0.895272601,0.966093959,0.446550802,0.306016242,0.250741417,0.427826217,0.032255085,0.294120036,0.743021236,0.138930216,0.506892537,0.886772245,0.686898978,0.960634247,0.464597951,0.110604748,0.818217935,0.923352595,0.685249983,0.43022811,0.408913519,0.703688519,0.894515604,0.123930534,0.887304995,0.580843544,0.454194098,0.59800156,0.813998792,0.736141942,0.008619316,0.647665389,0.250919241,0.673298115,0.864739328,0.628989361,0.074436986,0.333562947
random141,0.994320276,0.620528141,0.693065877,0.627027551,0.284613129,0.390382823,0.481915962,0.117514063,0.900883888,0.167976016,0.949916296,0.719311521,0.474126652,0.806481984,0.68869786,0.789733174,0.005570879,0.450014162,0.679223077,0.592656223,0.126841328,0.441072559,0.817438724,0.789887183,0.860949983,0.484933732,0.168369358,0.412606196,0.114902586,0.94084736,0.781509492,0.729135817,0.795329201,0.049056726,0.365364663,0.24447689,0.688690361,0.244909867,0.388584866,0.824797558,0.84143163,0.732157969,0.236277917,0.597602258,0.687609445,0.326694306,0.674476216,0.002140776,0.265927186,0.286781674,0.208470725,0.142634216,0.848091076,0.401492302,0.438388033,0.016254133,0.933082063,0.840104411,0.134926469,0.015289728
random142,36.0,23.0,86.0,51.0,11.0,24.0,72.0,89.0,13.0,30.0,86.0,44.0,34.0,97.0,58.0,56.0,75.0,26.0,19.0,44.0,100.0,33.0,45.0,18.0,37.0,13.0,84.0,5.0,10.0,18.0,15.0,84.0,30.0,92.0,24.0,12.0,54.0,85.0,41.0,43.0,8.0,41.0,81.0,98.0,88.0,37.0,18.0,99.0,38.0,31.0,72.0,36.0,97.0,26.0,86.0,27.0,44.0,82.0,72.0,83.0
random143,7.0,8.0,3.0,7.0,5.0,0.0,4.0,2.0,3.0,2.0,9.0,3.0,9.0,4.0,0.0,6.0,9.0,6.0,9.0,6.0,0.0,2.0,5.0,5.0,8.0,1.0,2.0,10.0,7.0,0.0,5.0,8.0,5.0,6.0,3.0,0.0,0.0,9.0,3.0,10.0,2.0,9.0,2.0,1.0,3.0,7.0,0.0,4.0,9.0,2.0,3.0,8.0,7.0,10.0,4.0,5.0,1.0,9.0,4.0,9.0
random144,0.442630206,0.403808979,0.058845692,0.298646085,0.854218552,0.425064072,0.39020908,0.931325985,0.241155527,0.086037974,0.812353516,0.881519223,0.008732228,0.385175308,0.108507325,0.87141864,0.416766259,0.337122404,0.815185386,0.092982156,0.145269992,0.399218754,0.036460842,0.178072328,0.812109022,0.511598667,0.925255692,0.185599116,0.322617794,0.131048676,0.924370852,0.478711075,0.23383477,0.769178278,0.560555978,0.280703596,0.876429972,0.234371091,0.000406628,0.895351192,0.243589627,0.173897412,0.122509026,0.90497127,0.979520555,0.641761545,0.938251435,0.270740276,0.133527385,0.196145571,0.481357063,0.711475788,0.314453828,0.295007402,0.741242206,0.229440337,0.182816714,0.238332267,0.275049408,0.015343134
random145,0.23722923,0.824910149,0.992149673,0.788700057,0.17161642,0.947126638,0.370099413,0.361164308,0.584330953,0.616093738,0.375245311,0.750765894,0.942747941,0.104738782,0.034943739,0.229469601,0.044804305,0.100867244,0.129526943,0.65155564,0.914055706,0.002016167,0.695856914,0.419682134,0.372693099,0.432514252,0.261579306,0.76052364,0.373497141,0.560375392,0.966774553,0.224511995,0.50734781,0.669968906,0.528504435,0.656077671,0.970208228,0.839679236,0.36501234,0.695722015,0.528574193,0.84790823,0.99439318,0.378054225,0.912170689,0.039137642,0.574097798,0.56955147,0.456568169,0.692124055,0.153174221,0.376728637,0.614693476,0.957459217,0.111038335,0.363224834,0.812034311,0.616663702,0.044924509,0.081933926
random146,19.0,17.0,52.0,81.0,57.0,80.0,87.0,95.0,57.0,86.0,23.0,16.0,17.0,2.0,67.0,53.0,95.0,10.0,4.0,28.0,45.0,47.0,87.0,46.0,83.0,57.0,15.0,78.0,33.0,72.0,51.0,63.0,0.0,70.0,92.0,66.0,73.0,84.0,75.0,36.0,73.0,52.0,84.0,55.0,85.0,26.0,7.0,90.0,1.0,13.0,35.0,54.0,59.0,88.0,18.0,22.0,39.0,56.0,20.0,49.0
random147,1.0,9.0,3.0,1.0,3.0,5.0,7.0,9.0,9.0,10.0,1.0,9.0,9.0,7.0,10.0,1.0,8.0,8.0,8.0,0.0,4.0,2.0,3.0,7.0,9.0,1.0,2.0,6.0,3.0,4.0,0.0,8.0,2.0,0.0,2.0,9.0,1.0,4.0,0.0,10.0,10.0,3.0,10.0,0.0,0.0,3.0,1.0,10.0,1.0,8.0,8.0,4.0,9.0,5.0,9.0,6.0,3.0,6.0,8.0,6.0
random148,0.034041065,0.656406962,0.013167486,0.287324099,0.987458401,0.409476253,0.577656765,0.73995998,0.307556032,0.058044286,0.445900144,0.344546114,0.323409303,0.275993598,0.777932263,0.257471405,0.035483307,0.643445108,0.080929901,0.16199209,0.762353948,0.887749718,0.64612185,0.902141681,0.313528215,0.960925101,0.431214535,0.800981731,0.788163827,0.361656797,0.191690198,0.571069437,0.818095905,0.533996728,0.382487123,0.591799071,0.511683243,0.46148263,0.132438445,0.463407388,0.295443819,0.953708811,0.56027544,0.91396332,0.487869263,0.283084198,0.250293378,0.937957986,0.531243369,0.671365731,0.761922219,0.633525596,0.228442373,0.539548535,0.424861863,0.456841704,0.948245324,0.683706253,0.272801329,0.798840765
random149,0.084711719,0.641921575,0.101768341,0.910731823,0.660129356,0.592042597,0.705547793,0.71828558,0.276544691,0.153778059,0.132451901,0.623691105,0.815009335,0.492636834,0.990614503,0.389701419,0.240020396,0.056647181,0.35769483,0.373390617,0.080461831,0.516323883,0.99107005,0.305921333,0.121895221,0.244547951,0.945271139,0.039031654,0.123374058,0.312836449,0.321323171,0.512837273,0.584688768,0.86724312,0.645483336,0.075583681,0.712363311,0.842148467,0.984798261,0.182006919,0.408496765,0.211339454,0.815764933,0.673876848,0.507656193,0.88201594,0.629678616,0.158766493,0.90630789,0.757424023,0.947781788,0.085894435,0.917201798,0.902156952,0.262292518,0.176507277,0.736943252,0.599172067,0.762820037,0.00842659
random15,9.0,2.0,4.0,7.0,9.0,0.0,0.0,2.0,8.0,4.0,2.0,8.0,5.0,2.0,7.0,5.0,1.0,5.0,4.0,10.0,7.0,6.0,4.0,1.0,7.0,9.0,8.0,5.0,8.0,7.0,4.0,2.0,4.0,0.0,5.0,0.0,5.0,10.0,10.0,4.0,10.0,1.0,3.0,10.0,4.0,9.0,0.0,6.0,7.0,9.0,7.0,4.0,1.0,0.0,8.0,0.0,2.0,0.0,8.0,1.0
random150,59.0,98.0,74.0,86.0,25.0,61.0,59.0,33.0,19.0,100.0,22.0,70.0,14.0,30.0,49.0,62.0,63.0,40.0,63.0,93.0,23.0,9.0,48.0,32.0,66.0,89.0,38.0,62.0,82.0,55.0,26.0,24.0,30.0,34.0,48.0,85.0,82.0,81.0,29.0,5.0,19.0,17.0,94.0,27.0,52.0,91.0,14.0,80.0,2.0,85.0,54.0,63.0,29.0,88.0,48.0,41.0,16.0,78.0,73.0,84.0
random151,4.0,0.0,9.0,7.0,7.0,6.0,3.0,7.0,7.0,4.0,10.0,3.0,0.0,8.0,1.0,5.0,6.0,6.0,8.0,9.0,4.0,9.0,9.0,1.0,0.0,3.0,2.0,3.0,9.0,4.0,1.0,3.0,4.0,10.0,7.0,2.0,4.0,8.0,5.0,0.0,1.0,4.0,0.0,2.0,1.0,4.0,6.0,8.0,6.0,3.0,3.0,4.0,6.0,7.0,8.0,6.0,8.0,7.0,10.0,4.0
random152,0.510504505,0.764527748,0.225731306,0.949621432,0.155639224,0.371672288,0.627401282,0.950320791,0.224434478,0.551448105,0.917174816,0.533477391,0.662234176,0.956186649,0.365529538,0.129467946,0.003143074,0.744855204,0.685908032,0.674271012,0.106062226,0.224564016,0.445623221,0.873848916,0.182419555,0.561243225,0.43869196,0.929691374,0.881139289,0.477807544,0.828811046,0.26699684,0.986013768,0.254051171,0.116016668,0.232265361,0.331556167,0.772576439,0.726326242,0.217845411,0.075403719,0.413355465,0.136795444,0.524890313,0.95680186,0.356547482,0.026087626,0.294741778,0.709300162,0.047241234,0.219859622,0.424432557,0.47623173,0.979028871,0.88489874,0.506608996,0.709918886,0.115901351,0.412362324,0.287792837
random153,0.617748318,0.586208445,0.03822553,0.88627848,0.195941813,0.814023953,0.47554842,0.190786312,0.518483785,0.949748328,0.066872184,0.393487777,0.488844788,0.251329032,0.707767854,0.128973038,0.816479323,0.946064924,0.461515708,0.823001177,0.101076424,0.807667193,0.19782693,0.138595187,0.573013356,0.902312706,0.057072288,0.881914173,0.362513492,0.186021597,0.602754578,0.329670741,0.032362147,0.328688191,0.932984857,0.348147181,0.794824394,0.378068562,0.195620041,0.173754791,0.376722754,0.048221937,0.275646892,0.49623065,0.058359787,0.502094514,0.926940991,0.53830696,0.553961213,0.39016192,0.162814406,0.061554436,0.637810348,0.010714842,0.072164747,0.984704001,0.522041897,0.108281198,0.912561854,0.608912368
random154,13.0,49.0,23.0,33.0,39.0,16.0,75.0,4.0,92.0,86.0,43.0,90.0,78.0,35.0,39.0,48.0,40.0,2.0,93.0,36.0,11.0,50.0,57.0,45.0,27.0,78.0,48.0,83.0,42.0,85.0,81.0,86.0,19.0,27.0,49.0,89.0,26.0,75.0,41.0,75.0,84.0,40.0,86.0,5.0,20.0,12.0,67.0,39.0,51.0,88.0,26.0,70.0,33.0,93.0,8.0,75.0,11.0,52.0,62.0,6.0
random155,5.0,9.0,4.0,6.0,2.0,5.0,4.0,5.0,5.0,6.0,9.0,4.0,5.0,10.0,1.0,0.0,3.0,4.0,7.0,2.0,1.0,1.0,7.0,8.0,9.0,10.0,1.0,10.0,1.0,9.0,0.0,2.0,1.0,9.0,4.0,5.0,5.0,0.0,8.0,4.0,9.0,10.0,10.0,6.0,5.0,0.0,2.0,2.0,6.0,3.0,4.0,4.0,4.0,3.0,7.0,1.0,9.0,5.0,10.0,6.0
random156,0.135719901,0.906174899,0.842834563,0.80536487,0.066210115,0.373024811,0.742244529,0.790081911,0.751827902,0.339291856,0.089915385,0.40096052,0.669022768,0.49286227,0.290827017,0.16306525,0.83789115,0.66031438,0.716862043,0.891281387,0.130783682,0.055105627,0.83534061,0.705295881,0.994887463,0.165591821,0.958843266,0.10796603,0.967908569,0.78173798,0.144583822,0.134171944,0.070727183,0.817156728,0.721489192,0.778823593,0.503488012,0.863910853,0.59073106,0.715409247,0.126555518,0.864251675,0.405588094,0.41303879,0.371869845,0.670951515,0.48333947,0.666905778,0.141868414,0.632177239,0.996729352,0.924773784,0.545862336,0.382016948,0.498952633,0.851305323,0.643558312,0.895478472,0.710738932,0.952475445
random157,0.635379538,0.522366349,0.845102767,0.555174237,0.592112537,0.121937555,0.285926835,0.387580972,0.402874236,0.446005497,0.796041661,0.537337179,0.468061463,0.702279156,0.360231566,0.56272113,0.163808485,0.097653454,0.160800375,0.859251984,0.696238219,0.478020474,0.193228148,0.51318456,0.652958187,0.520073881,0.164606409,0.917686222,0.159886179,0.378439966,0.190673775,0.762478069,0.503935108,0.898367077,0.869933749,0.478247988,0.898141659,0.786292331,0.651201056,0.127267657,0.886030147,0.805691801,0.320233602,0.047378752,0.86945688,0.975901872,0.98253052,0.235095778,0.748478083,0.205410295,0.944176886,0.756887211,0.268942167,0.413657107,0.133533213,0.825948459,0.563992957,0.168602732,0.606870524,0.767991379
random158,81.0,83.0,7.0,77.0,30.0,89.0,74.0,38.0,30.0,23.0,32.0,93.0,74.0,46.0,54.0,88.0,66.0,18.0,39.0,32.0,90.0,92.0,26.0,86.0,83.0,26.0,75.0,54.0,29.0,47.0,86.0,78.0,36.0,31.0,83.0,1.0,95.0,69.0,9.0,79.0,69.0,58.0,58.0,50.0,59.0,64.0,39.0,76.0,95.0,36.0,31.0,8.0,87.0,12.0,53.0,54.0,36.0,27.0,98.0,54.0
random159,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,7.0,5.0,9.0,7.0,7.0,6.0,7.0,9.0,5.0,5.0,3.0,4.0,10.0,1.0,4.0,4.0,6.0,0.0,4.0,3.0,9.0,0.0,2.0,9.0,2.0,8.0,2.0,4.0,1.0,5.0,5.0,10.0,10.0,0.0,4.0,5.0,5.0,5.0,9.0,8.0,6.0,0.0,6.0,3.0,7.0,8.0,4.0,2.0,4.0,0.0,4.0,1.0
random16,0.28294359,0.796564093,0.903178365,0.374587118,0.947849813,0.969819618,0.465685311,0.364547955,0.693433633,0.714330364,0.179648564,0.911823647,0.494207039,0.818776893,0.332098552,0.352475676,0.659214495,0.528186209,0.452541526,0.264525302,0.854527462,0.883221112,0.517620851,0.746221875,0.927820865,0.750171328,0.343730826,0.957073631,0.691943246,0.088363681,0.898355087,0.492377467,0.299038864,0.859083589,0.970893353,0.527555636,0.33521097,0.722921024,0.887970441,0.134249693,0.840055913,0.510259373,0.92707008,0.705148066,0.139319206,0.16223593,0.845585946,0.019156157,0.08580021,0.641886421,0.591700919,0.149693288,0.714690108,0.525117114,0.979806625,0.960505097,0.113284536,0.42778107,0.175482141,0.425965702
random160,0.255303891,0.003592544,0.36360811,0.322305669,0.2833873,0.893031288,0.343175752,0.184617869,0.848582807,0.776994544,0.155216091,0.361035358,0.038660143,0.154758508,0.793839329,0.574161414,0.392268598,0.890670558,0.964442386,0.590761284,0.764287732,0.68687281,0.305653468,0.742074219,0.658049731,0.885784477,0.429061205,0.978318286,0.710216164,0.881744622,0.924953631,0.111937797,0.311136089,0.841207265,0.111122883,0.83912201,0.719104517,0.407191351,0.330923268,0.142221232,0.858845657,0.646108952,0.151695549,0.971729445,0.385432243,0.648961706,0.259672505,0.9076659,0.880946791,0.10467828,0.503954705,0.958695552,0.040774677,0.051764011,0.990003416,0.30518688,0.85777543,0.143673559,0.904720181,0.397218298
random161,0.49072055,0.619849797,0.282752205,0.218941708,0.552936999,0.596445815,0.120988789,0.815010613,0.061503494,0.450429005,0.812113942,0.309511835,0.072448965,0.600364514,0.011794538,0.37145266,0.670123392,0.813913968,0.265107929,0.695161342,0.966368273,0.336310315,0.633787971,0.876170801,0.607964703,0.778875461,0.276236807,0.386597335,0.546164793,0.401512492,0.179816592,0.285484286,0.321696083,0.93421624,0.538772767,0.446740361,0.604318,0.575008475,0.806418695,0.602668224,0.617464384,0.341737342,0.318694057,0.951431843,0.362039611,0.553070569,0.368772983,0.677552472,0.746584989,0.104863595,0.57477738,0.587168137,0.810423435,0.037134425,0.522146345,0.005742129,0.700251333,0.005845686,0.676840386,0.755222515
random162,73.0,59.0,75.0,10.0,42.0,18.0,39.0,71.0,57.0,10.0,66.0,84.0,20.0,76.0,40.0,55.0,95.0,24.0,58.0,10.0,85.0,12.0,68.0,45.0,24.0,35.0,51.0,67.0,51.0,30.0,31.0,74.0,75.0,7.0,69.0,100.0,33.0,87.0,36.0,62.0,87.0,54.0,92.0,1.0,23.0,4.0,10.0,18.0,60.0,16.0,92.0,100.0,49.0,5.0,40.0,92.0,51.0,48.0,18.0,29.0
random163,3.0,8.0,3.0,6.0,4.0,9.0,3.0,9.0,5.0,4.0,2.0,3.0,6.0,2.0,3.0,7.0,10.0,2.0,6.0,6.0,1.0,0.0,10.0,7.0,10.0,3.0,2.0,3.0,0.0,2.0,6.0,0.0,3.0,7.0,4.0,8.0,8.0,4.0,2.0,6.0,0.0,7.0,10.0,10.0,7.0,10.0,0.0,0.0,1.0,8.0,5.0,8.0,10.0,5.0,3.0,0.0,4.0,1.0,7.0,4.0
random164,0.981378641,0.452207307,0.738529416,0.156334489,0.786652069,0.628497952,0.468808343,0.784204574,0.836359496,0.418313248,0.856655832,0.093142977,0.645536058,0.723463304,0.358068071,0.814359818,0.227569944,0.950812472,0.079481981,0.903027529,0.397485878,0.008452484,0.788062821,0.566399915,0.322705186,0.74165571,0.224084404,0.792374616,0.23079117,0.025168409,0.664350662,0.488046635,0.727249559,0.174636012,0.878994992,0.807008899,0.309790528,0.139387141,0.411935801,0.755911738,0.01069157,0.892355242,0.150556742,0.724706605,0.217143532,0.280313333,0.403246643,0.906997776,0.330190087,0.232226655,0.841211772,0.935948186,0.047723847,0.17662723,0.771882646,0.388099739,0.403976878,0.743794023,0.874651135,0.751765319
random165,0.054596707,0.71729198,0.771434475,0.232713026,0.559507716,0.410937441,0.995016824,0.861860852,0.8996173,0.302079219,0.836130068,0.328059024,0.80799153,0.254870826,0.445080701,0.513181375,0.504119641,0.201864941,0.394847427,0.986115805,0.143170428,0.022479077,0.424023121,0.840700735,0.66613679,0.985870146,0.015323271,0.202372569,0.70003036,0.639185651,0.35879068,0.004720775,0.979079986,0.709506376,0.843763329,0.017433563,0.068444106,0.207479468,0.884135704,0.892680586,0.473924185,0.002494455,0.914757662,0.875275993,0.691362865,0.425563785,0.59133396,0.391478127,0.726039902,0.653031828,0.445194981,0.45076147,0.469012084,0.794962534,0.458846953,0.849829165,0.286259258,0.633826877,0.502802161,0.195762726
